TITLE,COUNTRY,ID,SIZE,URL,GEO,BOOST
Modesto CA,United States,Mc1OmDgl,6,/visit/modesto-ca/Mc1OmDgl,"[-120.99688, 37.639095]",False
Boones Mill VA,United States,UX5LkhHD,6,/visit/boones-mill-va/UX5LkhHD,"[-79.955315, 37.116806]",False
Latham NY,United States,1QMCGun0,5,/visit/latham-ny/1QMCGun0,"[-73.76054, 42.747765]",False
Missoula MT,United States,VHVoNbBE,6,/visit/missoula-mt/VHVoNbBE,"[-113.99659, 46.87872]",False
Fairbanks AK,United States,PSanIF9y,6,/visit/fairbanks-ak/PSanIF9y,"[-147.71638, 64.837776]",False
Bemidji MN,United States,a2TvoaEK,6,/visit/bemidji-mn/a2TvoaEK,"[-94.88585, 47.487537]",False
Colchester VT,United States,bDd4vucz,6,/visit/colchester-vt/bDd4vucz,"[-73.1479, 44.543938]",False
Beverly Hills CA,United States,Fw4AZCcM,1,/visit/beverly-hills-ca/Fw4AZCcM,"[-118.40036, 34.07362]",False
Sturgeon Bay WI,United States,otpOojR3,6,/visit/sturgeon-bay-wi/otpOojR3,"[-87.377045, 44.834164]",False
Big Sandy TX,United States,JGS6DAug,1,/visit/big-sandy-tx/JGS6DAug,"[-95.10883, 32.58375]",False
Brooklyn Heights OH,United States,LVoNBxv2,1,/visit/brooklyn-heights-oh/LVoNBxv2,"[-81.66626, 41.416416]",False
Asbury Park NJ,United States,G0QDeHg8,1,/visit/asbury-park-nj/G0QDeHg8,"[-74.012085, 40.22039]",False
Belfield ND,United States,4dW7N62R,1,/visit/belfield-nd/4dW7N62R,"[-103.19962, 46.885292]",False
Edgewood MD,United States,ARTsTjcf,1,/visit/edgewood-md/ARTsTjcf,"[-76.2944, 39.41872]",False
Delta UT,United States,L7GVsKol,1,/visit/delta-ut/L7GVsKol,"[-112.57717, 39.352177]",False
Charlevoix MI,United States,j6PEKny6,1,/visit/charlevoix-mi/j6PEKny6,"[-85.2584, 45.31806]",False
Corvallis OR,United States,ltlIXw-T,1,/visit/corvallis-or/ltlIXw-T,"[-123.28333, 44.566666]",False
Normal IL,United States,lESJsNjR,6,/visit/normal-il/lESJsNjR,"[-88.99063, 40.514202]",False
Georgetown DE,United States,fhc1ufJp,1,/visit/georgetown-de/fhc1ufJp,"[-75.385475, 38.690113]",False
East Hartford CT,United States,QRPNmaI6,1,/visit/east-hartford-ct/QRPNmaI6,"[-72.61283, 41.76342]",False
Hallandale Beach FL,United States,d_Dj90Ol,1,/visit/hallandale-beach-fl/d_Dj90Ol,"[-80.14838, 25.981203]",False
Tiptonville TN,United States,JF2V3AsH,1,/visit/tiptonville-tn/JF2V3AsH,"[-89.47202, 36.3784]",False
Indiantown FL,United States,nhGVH972,1,/visit/indiantown-fl/nhGVH972,"[-80.48561, 27.027275]",False
Greenbelt MD,United States,CPyRWJ7T,1,/visit/greenbelt-md/CPyRWJ7T,"[-76.87553, 39.004555]",False
Lady Lake FL,United States,29093Tse,1,/visit/lady-lake-fl/29093Tse,"[-81.92286, 28.917486]",False
Martinsville VA,United States,ctKf6pyQ,1,/visit/martinsville-va/ctKf6pyQ,"[-79.872536, 36.691525]",False
Niagara Falls NY,United States,VsFDSogg,1,/visit/niagara-falls-ny/VsFDSogg,"[-79.01937, 43.099598]",False
Youngstown OH,United States,Q8rRC6Gf,6,/visit/youngstown-oh/Q8rRC6Gf,"[-80.64952, 41.09978]",False
Nicholasville KY,United States,uzvdWTdV,1,/visit/nicholasville-ky/uzvdWTdV,"[-84.573, 37.880634]",False
Rocky Point NY,United States,69T7oO_u,1,/visit/rocky-point-ny/69T7oO_u,"[-72.92538, 40.9526]",False
Daytona Beach FL,United States,YgFS2r0N,6,/visit/daytona-beach-fl/YgFS2r0N,"[-81.022835, 29.210815]",False
Panama City Beach FL,United States,qRjvc_RE,1,/visit/panama-city-beach-fl/qRjvc_RE,"[-85.80549, 30.176592]",False
Reeseville WI,United States,vAlHrdDq,1,/visit/reeseville-wi/vAlHrdDq,"[-88.844826, 43.304993]",False
Seneca SC,United States,pCYPfD3D,1,/visit/seneca-sc/pCYPfD3D,"[-82.9532, 34.685654]",False
St. Joseph MI,United States,vCojZuDL,1,/visit/st-joseph-mi/vCojZuDL,"[-86.48955, 42.093857]",False
Winter Haven FL,United States,keb2gSt_,1,/visit/winter-haven-fl/keb2gSt_,"[-81.73286, 28.022243]",False
Wood Heights MO,United States,TlwARfTC,1,/visit/wood-heights-mo/TlwARfTC,"[-94.16272, 39.33945]",False
Traverse City MI,United States,lmVO7HtF,6,/visit/traverse-city-mi/lmVO7HtF,"[-85.62063, 44.763058]",False
Springfield MA,United States,6DzFy6dn,6,/visit/springfield-ma/6DzFy6dn,"[-72.58981, 42.101482]",False
Eureka CA,United States,B1RXnWUj,2,/visit/eureka-ca/B1RXnWUj,"[-124.16367, 40.80207]",False
Santa Barbara CA,United States,02X4JWqI,4,/visit/santa-barbara-ca/02X4JWqI,"[-119.69819, 34.42083]",False
New Bern NC,United States,8DQlVBeq,5,/visit/new-bern-nc/8DQlVBeq,"[-77.04411, 35.108494]",False
Hagerstown MD,United States,BP5dzw51,4,/visit/hagerstown-md/BP5dzw51,"[-77.71999, 39.64176]",False
Roanoke VA,United States,t2nsaVph,5,/visit/roanoke-va/t2nsaVph,"[-79.94143, 37.27097]",False
Corpus Christi TX,United States,m8D8aCGC,4,/visit/corpus-christi-tx/m8D8aCGC,"[-97.39638, 27.800583]",False
Port St. Lucie FL,United States,D8QF1xcY,4,/visit/port-st-lucie-fl/D8QF1xcY,"[-80.35822, 27.273048]",False
Chico CA,United States,jQwmGJGq,5,/visit/chico-ca/jQwmGJGq,"[-121.83748, 39.728493]",False
Circleville OH,United States,8_7oHzpL,1,/visit/circleville-oh/8_7oHzpL,"[-82.946014, 39.600616]",False
Duluth MN,United States,8rcigleB,5,/visit/duluth-mn/8rcigleB,"[-92.10049, 46.78667]",False
Fultondale AL,United States,Ck96Cxp4,1,/visit/fultondale-al/Ck96Cxp4,"[-86.79678, 33.610283]",False
San Jose CA,United States,AFmZT30I,9,/visit/san-jose-ca/AFmZT30I,"[-121.88633, 37.338207]",False
Newark NJ,United States,GC4i13cm,5,/visit/newark-nj/GC4i13cm,"[-74.17236, 40.735657]",False
Mount Pocono PA,United States,Cqg42LkQ,1,/visit/mount-pocono-pa/Cqg42LkQ,"[-75.36463, 41.122032]",False
Laramie WY,United States,nFelGmBh,5,/visit/laramie-wy/nFelGmBh,"[-105.5911, 41.311367]",False
San Bernardino CA,United States,5BpiSaBV,5,/visit/san-bernardino-ca/5BpiSaBV,"[-117.289764, 34.108345]",False
Grand Junction CO,United States,hRr4PMey,4,/visit/grand-junction-co/hRr4PMey,"[-108.55065, 39.06387]",False
Bellingham WA,United States,rwZegBln,5,/visit/bellingham-wa/rwZegBln,"[-122.47868, 48.75191]",False
Augusta GA,United States,90iWaIBU,4,/visit/augusta-ga/90iWaIBU,"[-82.01051, 33.4735]",False
Springfield IL,United States,oDGnoqll,5,/visit/springfield-il/oDGnoqll,"[-89.65015, 39.781723]",False
Branson MO,United States,5rONQ7q1,5,/visit/branson-mo/5rONQ7q1,"[-93.21851, 36.643673]",False
McAllen TX,United States,PeOfDg3K,7,/visit/mcallen-tx/PeOfDg3K,"[-98.23001, 26.203407]",False
Mission KS,United States,eOyKJaSq,5,/visit/mission-ks/eOyKJaSq,"[-94.65579, 39.027782]",False
Cuyahoga Falls OH,United States,xBucYPeX,3,/visit/cuyahoga-falls-oh/xBucYPeX,"[-81.48456, 41.133945]",False
Show Low AZ,United States,VvJcQ-Zf,3,/visit/show-low-az/VvJcQ-Zf,"[-110.02983, 34.254208]",False
Boulder CO,United States,GTLpxfsQ,3,/visit/boulder-co/GTLpxfsQ,"[-105.270546, 40.014984]",False
Jersey City NJ,United States,Mz92V7mI,8,/visit/jersey-city-nj/Mz92V7mI,"[-74.077644, 40.728157]",False
Wheeling WV,United States,3cfUrvIs,3,/visit/wheeling-wv/3cfUrvIs,"[-80.72092, 40.06396]",False
Lafayette LA,United States,lgR0IYaF,5,/visit/lafayette-la/lgR0IYaF,"[-92.019844, 30.22409]",False
Yuma AZ,United States,tf0S4EWr,5,/visit/yuma-az/tf0S4EWr,"[-114.62769, 32.69265]",False
Albany GA,United States,COwuflBW,3,/visit/albany-ga/COwuflBW,"[-84.15574, 31.578506]",False
Brooksville FL,United States,F6PmjpEo,3,/visit/brooksville-fl/F6PmjpEo,"[-82.38787, 28.555271]",False
Concord NH,United States,1J6em3Hi,5,/visit/concord-nh/1J6em3Hi,"[-71.537575, 43.208138]",False
Pasadena TX,United States,FwXB3hY3,3,/visit/pasadena-tx/FwXB3hY3,"[-95.2091, 29.691063]",False
South Plainfield NJ,United States,5mHre1dj,5,/visit/south-plainfield-nj/5mHre1dj,"[-74.41154, 40.57927]",False
Oswego NY,United States,pCcqFG6i,4,/visit/oswego-ny/pCcqFG6i,"[-76.5105, 43.455345]",False
Port Huron MI,United States,DKQVQHR3,4,/visit/port-huron-mi/DKQVQHR3,"[-82.42491, 42.970863]",False
Benton KY,United States,O4tpMQMK,1,/visit/benton-ky/O4tpMQMK,"[-88.35031, 36.857277]",False
Centennial CO,United States,kO83dby0,4,/visit/centennial-co/kO83dby0,"[-104.877174, 39.580746]",False
Devils Lake ND,United States,UZv4n4nI,4,/visit/devils-lake-nd/UZv4n4nI,"[-98.86512, 48.112778]",False
Bonham TX,United States,aEr5CeCF,1,/visit/bonham-tx/aEr5CeCF,"[-96.178314, 33.577328]",False
Ebro FL,United States,BVMpGUqu,1,/visit/ebro-fl/BVMpGUqu,"[-85.8741, 30.447973]",False
Lansing MI,United States,HICzTltm,4,/visit/lansing-mi/HICzTltm,"[-84.555534, 42.732536]",False
Minden LA,United States,pSpEmqlb,1,/visit/minden-la/pSpEmqlb,"[-93.286835, 32.61543]",False
Glencoe MO,United States,tD-aQ26X,1,/visit/glencoe-mo/tD-aQ26X,"[-90.62361, 38.544445]",False
Barnstable MA,United States,3w1pqgsp,4,/visit/barnstable-ma/3w1pqgsp,"[-70.3002, 41.70032]",False
Saginaw MI,United States,9yzrwJCu,4,/visit/saginaw-mi/9yzrwJCu,"[-83.950806, 43.41947]",False
Aurora CO,United States,pn6au1xL,4,/visit/aurora-co/pn6au1xL,"[-104.83192, 39.72943]",False
Jasper IN,United States,fiLdeVuT,1,/visit/jasper-in/fiLdeVuT,"[-86.93111, 38.39144]",False
Glenview IL,United States,Epj39dhM,1,/visit/glenview-il/Epj39dhM,"[-87.822334, 42.07781]",False
Maysville KY,United States,UZOmVR5I,1,/visit/maysville-ky/UZOmVR5I,"[-83.74436, 38.641186]",False
Keyport NJ,United States,C38aPwDc,1,/visit/keyport-nj/C38aPwDc,"[-74.199585, 40.433163]",False
Nokomis IL,United States,A4yKoTI0,1,/visit/nokomis-il/A4yKoTI0,"[-89.28509, 39.301155]",False
Livermore KY,United States,5MOa3xrQ,1,/visit/livermore-ky/5MOa3xrQ,"[-87.13194, 37.493103]",False
Roselle NJ,United States,YBsBdfH8,1,/visit/roselle-nj/YBsBdfH8,"[-74.25928, 40.65273]",False
Philadelphia MS,United States,XoosKDJE,1,/visit/philadelphia-ms/XoosKDJE,"[-89.11673, 32.771523]",False
Portland TN,United States,ygdS4UUP,1,/visit/portland-tn/ygdS4UUP,"[-86.51638, 36.581707]",False
Valparaiso IN,United States,dzYOotBD,3,/visit/valparaiso-in/dzYOotBD,"[-87.06114, 41.473095]",False
Ithaca NY,United States,aqh8OGBR,4,/visit/ithaca-ny/aqh8OGBR,"[-76.501884, 42.443962]",False
Rockland ME,United States,7gtBvV18,1,/visit/rockland-me/7gtBvV18,"[-69.10893, 44.10369]",False
Calico Rock AR,United States,Wqpgtn8d,1,/visit/calico-rock-ar/Wqpgtn8d,"[-92.13599, 36.119514]",False
Round Mountain CA,United States,9ZUvdwvI,1,/visit/round-mountain-ca/9ZUvdwvI,"[-121.942024, 40.794167]",False
Orangeburg SC,United States,TrfQGI7b,2,/visit/orangeburg-sc/TrfQGI7b,"[-80.855644, 33.49182]",False
Wilkes-Barre PA,United States,vHksTwJh,4,/visit/wilkes-barre-pa/vHksTwJh,"[-75.88131, 41.245914]",False
Fayette IA,United States,95HJ9nSQ,1,/visit/fayette-ia/95HJ9nSQ,"[-91.803055, 42.8425]",False
Lake Geneva WI,United States,XNKaE2X3,1,/visit/lake-geneva-wi/XNKaE2X3,"[-88.43343, 42.591682]",False
Oshkosh WI,United States,H4l5AJPE,4,/visit/oshkosh-wi/H4l5AJPE,"[-88.54261, 44.024708]",False
Sioux Falls SD,United States,L8SlenaN,13,/visit/sioux-falls-sd/L8SlenaN,"[-96.7311, 43.544598]",False
State College PA,United States,OVGvF27j,4,/visit/state-college-pa/OVGvF27j,"[-77.86, 40.793396]",False
Thompson ND,United States,3Moqi1gK,3,/visit/thompson-nd/3Moqi1gK,"[-97.10984, 47.77364]",False
St. Cloud MN,United States,1PpaXmEC,4,/visit/st-cloud-mn/1PpaXmEC,"[-94.16324, 45.557945]",False
Coachella CA,United States,XNABIE6J,2,/visit/coachella-ca/XNABIE6J,"[-116.1739, 33.6803]",False
Columbus GA,United States,Isn9RdVB,2,/visit/columbus-ga/Isn9RdVB,"[-84.98771, 32.460976]",False
Joliet IL,United States,lEh5sdAP,4,/visit/joliet-il/lEh5sdAP,"[-88.081726, 41.525032]",False
Scranton PA,United States,TEnpqx58,4,/visit/scranton-pa/TEnpqx58,"[-75.662415, 41.40897]",False
Nags Head NC,United States,zFUs0F9W,4,/visit/nags-head-nc/zFUs0F9W,"[-75.62406, 35.957394]",False
Fort Walton Beach FL,United States,ErV3cgW1,4,/visit/fort-walton-beach-fl/ErV3cgW1,"[-86.61703, 30.42007]",False
Fort Pierce FL,United States,nGJRT21y,4,/visit/fort-pierce-fl/nGJRT21y,"[-80.32663, 27.445896]",False
Nashville TN,United States,aO0mLGBn,33,/visit/nashville-tn/aO0mLGBn,"[-86.7816, 36.162663]",False
Flint MI,United States,wTMtg11H,4,/visit/flint-mi/wTMtg11H,"[-83.687454, 43.012527]",False
South Bend IN,United States,8tLsXpz7,4,/visit/south-bend-in/8tLsXpz7,"[-86.25199, 41.676353]",False
Holland MI,United States,Su3VG7Mt,4,/visit/holland-mi/Su3VG7Mt,"[-86.10893, 42.787525]",False
Dubuque IA,United States,B5V4XUBi,4,/visit/dubuque-ia/B5V4XUBi,"[-90.66457, 42.500557]",False
Olympia WA,United States,07pDBiGD,4,/visit/olympia-wa/07pDBiGD,"[-122.900696, 47.037872]",False
Saint Joseph MO,United States,I9qHJwcb,4,/visit/saint-joseph-mo/I9qHJwcb,"[-94.84668, 39.767456]",False
Shawano WI,United States,ter5mcnG,1,/visit/shawano-wi/ter5mcnG,"[-88.60899, 44.782207]",False
Three Forks MT,United States,PbiwxH8J,1,/visit/three-forks-mt/PbiwxH8J,"[-111.55219, 45.89243]",False
Macon GA,United States,5Ocmk1HV,4,/visit/macon-ga/5Ocmk1HV,"[-83.6324, 32.840694]",False
Macomb IL,United States,bHTBpPyB,4,/visit/macomb-il/bHTBpPyB,"[-90.6718, 40.45921]",False
Gainesville FL,United States,h0HKNQAH,4,/visit/gainesville-fl/h0HKNQAH,"[-82.32483, 29.651634]",False
Redlands CA,United States,tdXl9dYt,4,/visit/redlands-ca/tdXl9dYt,"[-117.18254, 34.05557]",False
Saint Leo FL,United States,lC8yDvlR,1,/visit/saint-leo-fl/lC8yDvlR,"[-82.25842, 28.337225]",False
Montrose PA,United States,Nnw9NjT5,1,/visit/montrose-pa/Nnw9NjT5,"[-75.87714, 41.833965]",False
Atchison KS,United States,FaKMkObb,1,/visit/atchison-ks/FaKMkObb,"[-95.121635, 39.563053]",False
Gainesville VA,United States,6aDE5UPH,1,/visit/gainesville-va/6aDE5UPH,"[-77.613884, 38.79567]",False
Emory VA,United States,cBStP0qk,1,/visit/emory-va/cBStP0qk,"[-81.83494, 36.77381]",False
Greer SC,United States,5gp1Em05,1,/visit/greer-sc/5gp1Em05,"[-82.22706, 34.93873]",False
Johns Creek GA,United States,7OhIzAlp,1,/visit/johns-creek-ga/7OhIzAlp,"[-84.19858, 34.028927]",False
Amherst MA,United States,L4xzpCfk,1,/visit/amherst-ma/L4xzpCfk,"[-72.51985, 42.373222]",False
Astoria OR,United States,jz6ZhHWp,3,/visit/astoria-or/jz6ZhHWp,"[-123.83125, 46.187885]",False
Kernersville NC,United States,qz1TBS9D,1,/visit/kernersville-nc/qz1TBS9D,"[-80.073654, 36.119858]",False
Petersburg AK,United States,qYk7JFNS,1,/visit/petersburg-ak/qYk7JFNS,"[-132.95555, 56.8125]",False
Queens Village NY,United States,3kIWXmJr,1,/visit/queens-village-ny/3kIWXmJr,"[-73.741905, 40.715664]",False
Burnham PA,United States,y5Gfyc0p,3,/visit/burnham-pa/y5Gfyc0p,"[-77.5686, 40.638683]",False
Shasta CA,United States,xfw6IU-J,1,/visit/shasta-ca/xfw6IU-J,"[-122.49075, 40.598118]",False
Cody WY,United States,ImLWu3bG,1,/visit/cody-wy/ImLWu3bG,"[-109.05653, 44.52634]",False
Muncie IN,United States,pCywLbfq,3,/visit/muncie-in/pCywLbfq,"[-85.38636, 40.19338]",False
Butte MT,United States,tDUXoZtN,3,/visit/butte-mt/tDUXoZtN,"[-112.534775, 46.003822]",False
Lawton OK,United States,a7Wlsob2,3,/visit/lawton-ok/a7Wlsob2,"[-98.39593, 34.603565]",False
Bismarck ND,United States,ljpP7vcB,3,/visit/bismarck-nd/ljpP7vcB,"[-100.78374, 46.808327]",False
Caldwell ID,United States,KtSgp3IK,3,/visit/caldwell-id/KtSgp3IK,"[-116.68736, 43.662937]",False
Rehoboth Beach DE,United States,3MErqUwQ,3,/visit/rehoboth-beach-de/3MErqUwQ,"[-75.07601, 38.720947]",False
Haverhill MA,United States,TMLFSCsR,3,/visit/haverhill-ma/TMLFSCsR,"[-71.07728, 42.776203]",False
Ocean City MD,United States,5pxY6hLw,3,/visit/ocean-city-md/5pxY6hLw,"[-75.08491, 38.336502]",False
Monticello ME,United States,0e9acg-a,3,/visit/monticello-me/0e9acg-a,"[-67.84252, 46.30838]",False
Albany OR,United States,sKQjXkqf,3,/visit/albany-or/sKQjXkqf,"[-123.10593, 44.63651]",False
Salida CO,United States,NTCT42Ki,3,/visit/salida-co/NTCT42Ki,"[-105.9989, 38.534718]",False
Oakland CA,United States,qTY08myE,10,/visit/oakland-ca/qTY08myE,"[-122.27111, 37.804363]",False
Ironwood MI,United States,2Lm30wZ1,3,/visit/ironwood-mi/2Lm30wZ1,"[-90.171005, 46.45467]",False
North Little Rock AR,United States,PRk1CbFT,3,/visit/north-little-rock-ar/PRk1CbFT,"[-92.2671, 34.769535]",False
Auburn NY,United States,X9cLhE_p,1,/visit/auburn-ny/X9cLhE_p,"[-76.566055, 42.931732]",False
Detroit Lakes MN,United States,KxWOma_g,3,/visit/detroit-lakes-mn/KxWOma_g,"[-95.84532, 46.81718]",False
Newnan GA,United States,1RytSTBe,1,/visit/newnan-ga/1RytSTBe,"[-84.79966, 33.380672]",False
Ocala FL,United States,uzVtpAjk,1,/visit/ocala-fl/uzVtpAjk,"[-82.14009, 29.187199]",False
Marysville WA,United States,hLm1ixzS,1,/visit/marysville-wa/hLm1ixzS,"[-122.17708, 48.051765]",False
Luverne MN,United States,DPEs2_LT,1,/visit/luverne-mn/DPEs2_LT,"[-96.20253, 43.655525]",False
Fairfax VA,United States,5Oftz0CT,3,/visit/fairfax-va/5Oftz0CT,"[-77.30637, 38.846222]",False
Lihue HI,United States,1B3MIA3i,2,/visit/lihue-hi/1B3MIA3i,"[-159.37111, 21.981112]",False
Honesdale PA,United States,6DcuJZs9,3,/visit/honesdale-pa/6DcuJZs9,"[-75.25879, 41.576756]",False
Bangor ME,United States,5r9Hp9X1,9,/visit/bangor-me/5r9Hp9X1,"[-68.77782, 44.80118]",False
Naples FL,United States,HKjzYHQT,3,/visit/naples-fl/HKjzYHQT,"[-81.79481, 26.142036]",False
Longview TX,United States,IikIflGP,1,/visit/longview-tx/IikIflGP,"[-94.740486, 32.5007]",False
Kewaunee WI,United States,6av_PXs6,1,/visit/kewaunee-wi/6av_PXs6,"[-87.50314, 44.458332]",False
Henderson KY,United States,8BlE0BWm,1,/visit/henderson-ky/8BlE0BWm,"[-87.59001, 37.836155]",False
Lexington Park MD,United States,kqC7GdWR,3,/visit/lexington-park-md/kqC7GdWR,"[-76.46209, 38.257553]",False
Fort Dodge IA,United States,PVXMIIbA,1,/visit/fort-dodge-ia/PVXMIIbA,"[-94.168015, 42.49747]",False
Crystal Lake IL,United States,kDOTV4LV,1,/visit/crystal-lake-il/kDOTV4LV,"[-88.3162, 42.241135]",False
Bourbonnais IL,United States,nqVRiTP3,3,/visit/bourbonnais-il/nqVRiTP3,"[-87.879524, 41.17601]",False
Wilmington DE,United States,IgIAlhdo,7,/visit/wilmington-de/IgIAlhdo,"[-75.53979, 39.73907]",False
New Haven CT,United States,N2gTF6u0,3,/visit/new-haven-ct/N2gTF6u0,"[-72.92789, 41.308273]",False
Florence SC,United States,YZLdS16J,3,/visit/florence-sc/YZLdS16J,"[-79.762566, 34.195435]",False
West Lafayette IN,United States,kJZYGdAG,3,/visit/west-lafayette-in/kJZYGdAG,"[-86.908066, 40.42587]",False
Eagan MN,United States,t98vTd95,3,/visit/eagan-mn/t98vTd95,"[-93.166885, 44.80413]",False
Oberlin OH,United States,U8u_UvWc,3,/visit/oberlin-oh/U8u_UvWc,"[-82.21738, 41.293938]",False
Elkhart IN,United States,cfJcLiaz,3,/visit/elkhart-in/cfJcLiaz,"[-85.97667, 41.681995]",False
Bend OR,United States,6nnnFUrs,3,/visit/bend-or/6nnnFUrs,"[-121.31531, 44.058174]",False
Berkeley CA,United States,lYVG1vmR,3,/visit/berkeley-ca/lYVG1vmR,"[-122.27274, 37.871593]",False
Santa Cruz CA,United States,7oIMadIj,6,/visit/santa-cruz-ca/7oIMadIj,"[-122.0308, 36.974117]",False
Salisbury MD,United States,7Wxu8PC2,6,/visit/salisbury-md/7Wxu8PC2,"[-75.59937, 38.360672]",False
San Luis Obispo CA,United States,0aTQjOPl,3,/visit/san-luis-obispo-ca/0aTQjOPl,"[-120.659615, 35.282753]",False
Newark OH,United States,3edSnHFW,3,/visit/newark-oh/3edSnHFW,"[-82.40127, 40.05812]",False
Conyers GA,United States,KaE9CPG7,2,/visit/conyers-ga/KaE9CPG7,"[-84.01769, 33.66761]",False
Franklin PA,United States,k-fT0caq,3,/visit/franklin-pa/k-fT0caq,"[-79.83139, 41.397778]",False
Poplar Bluff MO,United States,FM0cl78Y,3,/visit/poplar-bluff-mo/FM0cl78Y,"[-90.39289, 36.757]",False
Bryan TX,United States,HskFfGFO,3,/visit/bryan-tx/HskFfGFO,"[-96.369965, 30.674364]",False
Kissimmee FL,United States,3guu8ywq,6,/visit/kissimmee-fl/3guu8ywq,"[-81.40757, 28.291956]",False
Columbus MS,United States,V45fGxQX,3,/visit/columbus-ms/V45fGxQX,"[-88.42726, 33.495674]",False
Abilene TX,United States,9MiVg4UY,5,/visit/abilene-tx/9MiVg4UY,"[-99.73315, 32.44874]",False
Harrisonburg VA,United States,XN5RR0Yq,3,/visit/harrisonburg-va/XN5RR0Yq,"[-78.86891, 38.44957]",False
Lewes DE,United States,3aC5Bbt7,3,/visit/lewes-de/3aC5Bbt7,"[-75.13935, 38.774555]",False
Carmel IN,United States,I96ajdso,3,/visit/carmel-in/I96ajdso,"[-86.11804, 39.97837]",False
Provo UT,United States,jMECJAuY,3,/visit/provo-ut/jMECJAuY,"[-111.65853, 40.233845]",False
Woonsocket RI,United States,5ojEEX8X,3,/visit/woonsocket-ri/5ojEEX8X,"[-71.514786, 42.002876]",False
Fort Myers FL,United States,BFyUBmBV,2,/visit/fort-myers-fl/BFyUBmBV,"[-81.87231, 26.640629]",False
Carterville IL,United States,hPkxh3ns,3,/visit/carterville-il/hPkxh3ns,"[-89.0773, 37.76005]",False
Ottumwa IA,United States,PylqbooN,3,/visit/ottumwa-ia/PylqbooN,"[-92.4083, 41.01603]",False
Santa Fe NM,United States,wP7mjQUB,3,/visit/santa-fe-nm/wP7mjQUB,"[-105.9378, 35.686974]",False
Costa Mesa CA,United States,8COSGhUp,3,/visit/costa-mesa-ca/8COSGhUp,"[-117.91882, 33.641216]",False
Calypso NC,United States,0D3JSsS1,1,/visit/calypso-nc/0D3JSsS1,"[-78.10527, 35.153774]",False
Towson MD,United States,mm6FTZgS,3,/visit/towson-md/mm6FTZgS,"[-76.60191, 39.401497]",False
Dover OH,United States,FU1HIvnf,3,/visit/dover-oh/FU1HIvnf,"[-81.47401, 40.52062]",False
Rock Island IL,United States,c3PEA3dZ,3,/visit/rock-island-il/c3PEA3dZ,"[-90.57875, 41.509476]",False
Jasper TX,United States,Q5_KHGtk,2,/visit/jasper-tx/Q5_KHGtk,"[-93.99688, 30.920822]",False
Danville KY,United States,BJdwRpp5,3,/visit/danville-ky/BJdwRpp5,"[-84.77217, 37.645634]",False
Corning AR,United States,SJrLWP8k,1,/visit/corning-ar/SJrLWP8k,"[-90.579834, 36.407837]",False
Cordova TN,United States,SMGhAihC,3,/visit/cordova-tn/SMGhAihC,"[-89.76154, 35.15984]",False
Terre Haute IN,United States,FLfypbOG,4,/visit/terre-haute-in/FLfypbOG,"[-87.41391, 39.4667]",False
Athens GA,United States,8rJnOb5D,3,/visit/athens-ga/8rJnOb5D,"[-83.35757, 33.951935]",False
Glenwood MN,United States,7Ln-WbrW,1,/visit/glenwood-mn/7Ln-WbrW,"[-95.390045, 45.650238]",False
Pikeville KY,United States,D9Mkb6MG,3,/visit/pikeville-ky/D9Mkb6MG,"[-82.51876, 37.479267]",False
Durham NC,United States,aQ9rLTRA,3,/visit/durham-nc/aQ9rLTRA,"[-78.89862, 35.994034]",False
Gary IN,United States,7hpWO6ku,3,/visit/gary-in/7hpWO6ku,"[-87.26108, 41.600964]",False
Auburn WA,United States,wDAvgf35,3,/visit/auburn-wa/wDAvgf35,"[-122.228455, 47.307323]",False
Santa Monica CA,United States,9APOxgIR,3,/visit/santa-monica-ca/9APOxgIR,"[-118.49119, 34.019455]",False
Chesterton IN,United States,0YBcFTjx,3,/visit/chesterton-in/0YBcFTjx,"[-87.0642, 41.61059]",False
Grand Prairie TX,United States,1jAkG2vE,3,/visit/grand-prairie-tx/1jAkG2vE,"[-96.99779, 32.745964]",False
Wichita KS,United States,M4PTJgvd,3,/visit/wichita-ks/M4PTJgvd,"[-97.330055, 37.687176]",False
Burlington Township NJ,United States,PHyha4gl,2,/visit/burlington-township-nj/PHyha4gl,"[-74.84588, 40.05615]",False
Greenville NC,United States,4FfHFbqT,3,/visit/greenville-nc/4FfHFbqT,"[-77.366356, 35.61266]",False
Richardson TX,United States,S0qi92P-,2,/visit/richardson-tx/S0qi92P-,"[-96.72985, 32.948334]",False
Teaneck NJ,United States,B9UmTk5p,3,/visit/teaneck-nj/B9UmTk5p,"[-74.01165, 40.893246]",False
Lakeland FL,United States,RL6D8h9u,3,/visit/lakeland-fl/RL6D8h9u,"[-81.94981, 28.039465]",False
Urbana IL,United States,xPRrU6ME,3,/visit/urbana-il/xPRrU6ME,"[-88.20727, 40.110588]",False
Lake Havasu City AZ,United States,rinq54ha,3,/visit/lake-havasu-city-az/rinq54ha,"[-114.32246, 34.483902]",False
